,CODE,UNITNAME,DESCRIPTN,lithos,distance,GROUP_,FORMATION,MEMBER,BED,LITHNAME1,LITHNAME2,ROCKTYPE1,ROCKTYPE2
10657,A-AN-gt,Annean Supersuite,"Tonalite, trondjhemite, and granodiorite; metamorphosed","tonalite,diorite,granodiorite,trondjhemite",199476.81886432337,,,,,tonalite,,igneous granitic,
10651,A-AN-mg,Annean Supersuite,"Metagranite, undivided; includes deeply weathered rock","granite,metagranite,",187590.63811599117,,,,,metagranitic rock,,meta-igneous felsic intrusive,
10507,A-ANC-mg,Cullculli Suite,"Metatonalite, metagranodiorite, and metatrondhjemite; typically hornblende-bearing, and with common mafic clots","metatonalite,tonalite,diorite,granodiorite,mafic,metagranodiorite,metatrondhjemite,trondhjemite",186745.03352568543,,,,,metagranitic rock,,meta-igneous felsic intrusive,
10649,A-ANK-gt,Mount Kenneth Suite,"Tonalite, typically with plagioclase and hornblende phenocrysts; locally sheared; includes rafts of amphibolite; metamorphosed","tonalite,amphibolite",192838.99301282482,,,,,tonalite,,igneous granitic,
10622,A-ANK-jmg-md,Mount Kenneth Suite,"Metagranitic rock, locally sheared with abundant rafts and lenses of sheared quartzite, psammite, and pelite","granitic rock,pelite,psammite,quartzite",129457.73487440962,,,,,metagranitic rock,metasiliciclastic rock,meta-igneous felsic intrusive,metasedimentary siliciclastic
11184,A-ANK-mg,Mount Kenneth Suite,"Metagranitic rock, locally sheared; includes deeply weathered rocks","granitic rock,",101736.08228555447,,,,,metagranitic rock,,meta-igneous felsic intrusive,
10656,A-ANam-mat,"Atley Igneous Complex, middle zone",Serpentinite derived from peridotitic igneous layers; locally grades into metapyroxenite,"serpentinite,metapyroxenite",201941.89689928447,,Atley Igneous Complex,"Atley Igneous Complex, middle zone",,serpentinite derived from intrusive rock,,meta-igneous ultramafic intrusive,
10437,A-ANam-ogy,"Atley Igneous Complex, middle zone",Gabbro with well developed modal layering of pyroxene and plagioclase; locally grading into leucogabbro and magnetite-bearing gabbro; metamorphosed,"gabbro,gabbro,leucogabbro",199383.66111454464,,Atley Igneous Complex,"Atley Igneous Complex, middle zone",,gabbro,,igneous mafic intrusive,
10648,A-ANat-masr,Atley Igneous Complex,Tremolite schist derived from intrusive rock,"schist,",195543.9722681181,,Atley Igneous Complex,,,ultramafic schist derived from intrusive rock,,meta-igneous ultramafic intrusive,
10192,A-ANat-ogy,Atley Igneous Complex,Gabbro with well developed modal layering of pyroxene and plagioclase; locally grading into leucogabbro and gabbronorite; metamorphosed,"gabbro,gabbro,gabbronorite,leucogabbro",187522.60824751586,,Atley Igneous Complex,,,gabbro,,igneous mafic intrusive,
10882,A-ANaz-og,"Atley Igneous Complex, upper zone","Gabbro grading into magnetite- and ilmenite-bearing olivine gabbro, leucogabbro and gabbronorite; metamorphosed","gabbro,gabbro,gabbronorite,leucogabbro",212282.82064588167,,Atley Igneous Complex,"Atley Igneous Complex, upper zone",,gabbro,,igneous mafic intrusive,
10375,A-ANaz-xam-ogl,"Atley Igneous Complex, upper zone",Magnetitite units interlayered with magnetite- and ilmenite-bearing leucogabbro; modally layered on a metre scale; metamorphosed,"gabbro,leucogabbro,magnetitite,",212275.79129287042,,Atley Igneous Complex,"Atley Igneous Complex, upper zone",,magnetitite,gabbro,igneous ultramafic intrusive,igneous mafic intrusive
10439,A-ANna-xony-any,Narndee Igneous Complex,"Layered gabbro, with dunite, pyroxenite, anorthosite, and hornblende gabbro; local well developed cyclical layering on a hundred metre scale; metamorphosed","gabbro,anorthosite,dunite,gabbro",108985.93064926383,,Narndee Igneous Complex,,,mafic intrusive rock; undivided,ultramafic intrusive rock; undivided,igneous mafic intrusive,igneous ultramafic intrusive
10823,A-ANnl-xom-ax,"Narndee Igneous Complex, lower zone",Gabbronorite interlayered with pyroxenite; local interstitial hornblende; metamorphosed,"gabbro,gabbronorite,",104252.43584956702,,Narndee Igneous Complex,"Narndee Igneous Complex, lower zone",,gabbronorite,pyroxenite (intrusive),igneous mafic intrusive,igneous ultramafic intrusive
11205,A-ANnm-xom-mat,"Narndee Igneous Complex, middle zone","Megacycles of serpentinite grading into pyroxenite, gabbronorite, and anorthosite; typically with hornblende-oikocrystic units; gabbroic rocks dominant; metamorphosed","serpentinite,anorthosite,gabbro,gabbronorite",106527.4013374972,,Narndee Igneous Complex,"Narndee Igneous Complex, middle zone",,gabbronorite,serpentinite derived from intrusive rock,igneous mafic intrusive,meta-igneous ultramafic intrusive
11183,A-ANnu-xap-ao,"Narndee Igneous Complex, ultramafic zone",Pyroxene peridotite interlayered with olivine pyroxenite grading into orthopyroxenite; minor hornblende typically as oikocrysts around pyroxene; typically serpentinized; locally strongly sheared,"orthopyroxenite,peridotite,",105764.88034882786,,Narndee Igneous Complex,"Narndee Igneous Complex, ultramafic zone",,pyroxene peridotite,olivine pyroxenite,igneous ultramafic intrusive,igneous ultramafic intrusive
10596,A-ANwb-mog,"Windimurra Igneous Complex, border zone",Metagabbro with 3--5 mm grain size and amphibole pseudomorphs after pyroxenes; locally grading into dolerite; metamorphosed,"gabbro,metagabbro,dolerite",167004.64313062598,,Windimurra Igneous Complex,"Windimurra Igneous Complex, border zone",,metagabbro,,meta-igneous mafic intrusive,
10590,A-ANwc-xol-apl,Corner Well Gabbro,"Modally layered olivine gabbro grading into olivine gabbronorite interlayered with lherzolite, dunite, pyroxenite, and minor anorthosite; metamorphosed","gabbro,gabbronorite,lherzolite,anorthosite,dunite",161332.77927697214,,Windimurra Igneous Complex,Corner Well Gabbro,,olivine gabbronorite,lherzolite,igneous mafic intrusive,igneous ultramafic intrusive
11815,A-ANwi-am,Windimurra Igneous Complex,"Magnetitite, with recrystallized magnetite and ilmenite surrounding serpentinized olivine and plagioclase; grades into magnetite-rich gabbro and leucogabbro; metamorphosed","magnetitite,gabbro,leucogabbro",135012.301284679,,Windimurra Igneous Complex,,,magnetitite,,igneous ultramafic intrusive,
10444,A-ANwi-xmog-mg,Windimurra Igneous Complex,"Metagabbro and metaleucogabbro; grades into metagabbronorite; locally schistose and sheared, with abundant metagranite, aplite, and granophyre intrusive sheets predominantly parallel to foliation","gabbro,leucogabbro,metagabbro,metaleucogabbro,gabbro,gabbronorite,granite,granophyre,metagabbro,metagabbronorite,metagranite,schist",123405.72038155857,,Windimurra Igneous Complex,,,metagabbro,metagranitic rock,meta-igneous mafic intrusive,meta-igneous felsic intrusive
10482,A-ANwl-xol-oml,"Windimurra Igneous Complex, lower zone","Modally layered olivine gabbro, grading into olivine gabbronorite interlayered with leucogabbronorite and pyroxenite; metamorphosed","gabbro,gabbro,gabbronorite,leucogabbro,leucogabbronorite",148757.03292248692,,Windimurra Igneous Complex,"Windimurra Igneous Complex, lower zone",,olivine gabbronorite,gabbronorite,igneous mafic intrusive,igneous mafic intrusive
10599,A-ANwm-xog-oml,"Windimurra Igneous Complex, middle zone","Modally layered gabbro grading into leucogabbro interlayered with gabbronorite, leucogabbronorite, and minor pyroxenite; metamorphosed","gabbro,gabbronorite,leucogabbro,gabbro,gabbronorite,leucogabbro,leucogabbronorite",162759.41111223845,,Windimurra Igneous Complex,"Windimurra Igneous Complex, middle zone",,gabbro,gabbronorite,igneous mafic intrusive,igneous mafic intrusive
10370,A-ANwr-xogp-od,"Windimurra Igneous Complex, roof zone",Porphyritic gabbro with plagioclase phenocrysts and dolerite; metamorphosed,"dolerite,gabbro,",179159.06642798975,,Windimurra Igneous Complex,"Windimurra Igneous Complex, roof zone",,gabbro,dolerite,igneous mafic intrusive,igneous mafic intrusive
10620,A-ANwu-xmad-oa,"Windimurra Igneous Complex, ultramafic zone",Chromite-bearing metadunite interlayered with metamorphosed gabbro and anorthosite; locally disseminated chromite in metaperidotite; well-defined layering on a metre scale preserved locally,"anorthosite,dunite,gabbro,metadunite,metaperidotite,peridotite",144843.5407277519,,Windimurra Igneous Complex,"Windimurra Igneous Complex, ultramafic zone",,metadunite derived from intrusive rock,anorthosite,meta-igneous ultramafic intrusive,igneous mafic intrusive
10481,A-ANwz-xoml-am,"Windimurra Igneous Complex, upper zone",Modally layered magnetite- and ilmenite-bearing leucogabbronorite interlayered with magnetitite; metamorphosed,"gabbro,gabbronorite,leucogabbro,leucogabbronorite,magnetitite,",148311.98819244243,,Windimurra Igneous Complex,"Windimurra Igneous Complex, upper zone",,gabbronorite,magnetitite,igneous mafic intrusive,igneous ultramafic intrusive
11169,A-ANyb-od,"Youanmi Igneous Complex, border zone",Dolerite; metamorphosed,"dolerite,",165197.6547327207,,Youanmi Igneous Complex,"Youanmi Igneous Complex, border zone",,dolerite,,igneous mafic intrusive,
6668,A-ANyl-xogx-mat,"Youanmi Igneous Complex, lower zone",Modally layered pyroxenitic gabbro interlayered with serpentinite; metamorphosed,"gabbro,serpentinite,",169675.45793923276,,Youanmi Igneous Complex,"Youanmi Igneous Complex, lower zone",,gabbro,serpentinite derived from intrusive rock,igneous mafic intrusive,meta-igneous ultramafic intrusive
10961,A-ANym-xom-og,"Youanmi Igneous Complex, middle zone",Gabbronorite interlayered with gabbro on a 50 m scale; contacts locally gradational; metamorphosed,"gabbro,gabbronorite,",165742.81448577667,,Youanmi Igneous Complex,"Youanmi Igneous Complex, middle zone",,gabbronorite,gabbro,igneous mafic intrusive,igneous mafic intrusive
11147,A-ANyz-xam-ogl,"Youanmi Igneous Complex, upper zone",Magnetitite interlayered with modally layered magnetite-bearing leucogabbro; metamorphosed,"gabbro,leucogabbro,magnetitite,",168843.52443584276,,Youanmi Igneous Complex,"Youanmi Igneous Complex, upper zone",,magnetitite,gabbro,igneous ultramafic intrusive,igneous mafic intrusive
10595,A-BRG-gm,Walganna Suite,"Monzogranite, locally rich in muscovite and biotite; predominantly with equigranular texture and locally K-feldspar porphyritic; includes deeply weathered rock","granite,monzogranite,",91943.86345611599,,,,,monzogranite,,igneous granitic,
10487,A-BRG-gmfe,Walganna Suite,Monzogranite to syenogranite; undeformed; common magmatic foliation,"granite,monzogranite,syenogranite,",182515.45116046612,,,,,monzogranite,,igneous granitic,
10722,A-BRG-gmp,Walganna Suite,K-feldspar-porphyritic to megacrystic monzogranite; locally with biotite up to 10%,"granite,monzogranite,",184990.12964021577,,,,,monzogranite,,igneous granitic,
10597,A-BRO-gfv,Wogala Suite,Muscovite-bearing alkali granite; equigranular; common accessory fluorite; post-tectonic,"granite,",161927.03626490018,,,,,alkali feldspar granite,,igneous granitic,
10488,A-GLr-s,Ryansville Formation,"Clastic sedimentary rocks; conglomerate, sandstone and siltstone; minor chert; weakly metamorphosed","sedimentary rock,chert,conglomerate,sandstone,siltstone",162447.63334342212,Glen Group,Ryansville Formation,,,,,sedimentary siliciclastic,
10741,A-JU-mg,Jungar Suite,"Biotite metagranite; dominantly metamonzogranite; minor metagranodiorite, metasyenogranite, and metapegmatite; fine to coarse grained; locally gneissic","granite,metagranite,diorite,gneiss,granite,granodiorite,metagranodiorite,metamonzogranite,metapegmatite,metasyenogranite,monzogranite,pegmatite,syenogranite",116870.5239263304,,,,,metagranitic rock,,meta-igneous felsic intrusive,
