,Company_ID,CollarID,Fromdepth,Todepth,Comment,CET_Comment,Comment_Score,detailed_lithology,lithology_subgroup,lithology_group
6033,592,2182336,2,4.0,OB sands minor indurated chips trace X pisoids/granules,gravel,101,gravel,sediment_clastic,sediment
6034,592,2182336,4,6.0,OB sands minor indurated chips trace X pisoids/granules,gravel,101,gravel,sediment_clastic,sediment
6035,592,2182336,6,8.0,OB sands minor indurated chips trace X pisoids/granules,gravel,101,gravel,sediment_clastic,sediment
6036,592,2182336,8,10.0,OB sands minor indurated chips trace X pisoids/granules,gravel,101,gravel,sediment_clastic,sediment
6037,592,2182336,10,12.0,OB sands minor indurated chips trace X pisoids/granules,gravel,101,gravel,sediment_clastic,sediment
6038,592,2182336,12,14.0,OB fines plus indurated ob fines cream clay chips in,mud,100,mud,sediment_clastic,sediment
6039,592,2182336,14,16.0,OB fines plus indurated ob fines cream clay chips in,mud,100,mud,sediment_clastic,sediment
6040,592,2182336,16,18.0,OB fines plus indurated ob fines cream clay chips in,mud,100,mud,sediment_clastic,sediment
6041,592,2182336,18,20.0,OB fines plus indurated ob fines cream clay chips in,mud,100,mud,sediment_clastic,sediment
6042,592,2182336,20,22.0,X and W Pisoids and pebbles with yb cutans in silty matrix,gravel,100,gravel,sediment_clastic,sediment
6043,592,2182336,22,24.0,X and W Pisoids and pebbles with yb cutans in silty matrix,gravel,100,gravel,sediment_clastic,sediment
6044,592,2182336,24,26.0,Pale lime green clay,mud,101,mud,sediment_clastic,sediment
6045,592,2182336,26,28.0,Pale lime green clay,mud,101,mud,sediment_clastic,sediment
6046,592,2182336,28,30.0,Powdery fines with trace Ferruginous chips and rare wh vein Q,vein,100,vein,fillings,texture_structure
6047,592,2182336,30,32.0,Powdery fines with rare wh vein Q - ?Argillaceous sediment/metapelite?,mudstone,101,mudstone,clastic,sedimentary_rock
6048,592,2182336,32,34.0,Powdery fines with rare wh vein Q- ?Argillaceous sediment/metapelite?,mudstone,101,mudstone,clastic,sedimentary_rock
6049,592,2182336,34,36.0,Powdery fines with rare wh vein Q- ?Argillaceous sediment/metapelite?,mudstone,101,mudstone,clastic,sedimentary_rock
6050,592,2182336,36,38.0,Powdery fines with rare wh vein Q- ?Argillaceous sediment/metapelite?,mudstone,101,mudstone,clastic,sedimentary_rock
6051,592,2182336,38,40.0,Powdery fines with rare wh vein Q- ?Argillaceous sediment/metapelite?,mudstone,101,mudstone,clastic,sedimentary_rock
