,Company_ID,CollarID,Fromdepth,Todepth,Comment,CET_Comment,Comment_Score,detailed_lithology,lithology_subgroup,lithology_group
1843,592,2181860,22,24.0,transd clay after shales?,mud,100,mud,sediment_clastic,sediment
1844,592,2181860,24,26.0,transd clay after shales?,mud,100,mud,sediment_clastic,sediment
1845,592,2181860,26,28.0,harcappy? Insitu/transp cemented colluvium at BOT?,colluvium,100,colluvium,natural_superficial_ground,surficial_rock
1846,592,2181860,28,30.0,harcappy? Insitu/transp cemented colluvium at BOT?,colluvium,100,colluvium,natural_superficial_ground,surficial_rock
1847,592,2181860,30,32.0,harcappy? Insitu/transp cemented colluvium at BOT?,colluvium,100,colluvium,natural_superficial_ground,surficial_rock
1848,592,2181860,64,66.0,clay after shale,mudstone,101,mudstone,clastic,sedimentary_rock
1849,592,2181860,72,74.0,clay after shale,mudstone,101,mudstone,clastic,sedimentary_rock
1850,592,2181860,84,86.0,W or hematised/ferrug shale?,mudstone,101,mudstone,clastic,sedimentary_rock
1851,592,2181860,86,88.0,W or hematised/ferrug shale?,mudstone,101,mudstone,clastic,sedimentary_rock
1852,592,2181860,88,90.0,W or hematised/ferrug shale?,mudstone,101,mudstone,clastic,sedimentary_rock
1853,592,2181860,90,92.0,W or hematised/ferrug shale?,mudstone,101,mudstone,clastic,sedimentary_rock
1854,592,2181860,92,94.0,W or hematised/ferrug shale?,mudstone,101,mudstone,clastic,sedimentary_rock
1855,592,2181860,94,96.0,W or hematised/ferrug shale?,mudstone,101,mudstone,clastic,sedimentary_rock
1856,592,2181860,106,108.0,too siliceous,siliceous_ooze,81,siliceous_ooze,sediment_ooze,sediment
1857,592,2181860,108,110.0,interbedded BIF and F shale,mudstone,101,mudstone,clastic,sedimentary_rock
1858,592,2181860,110,112.0,interbedded BIF and F shale,mudstone,101,mudstone,clastic,sedimentary_rock
1859,592,2181860,112,114.0,interbedded BIF and F shale,mudstone,101,mudstone,clastic,sedimentary_rock
1860,592,2181860,142,144.0,bright pink clay after shale,mudstone,101,mudstone,clastic,sedimentary_rock
