,Company_ID,CollarID,Fromdepth,Todepth,Comment,CET_Comment,Comment_Score,detailed_lithology,lithology_subgroup,lithology_group,Unnamed: 10,Lithologies,Scores
5580,592,2182299,10,15.0,mainly clay with maghemite pisolites contained within typical of the uppermost part of the transported zone in area. Towards the end of the zone there are some subangular clasts of detrital ore.,ore,101,ore,ore,mineralisation,,"mud, ore","101, 101"
5581,592,2182299,15,29.5,small to med sized chunks of G/hematitic gothite orig bedding textures present held together in a limonitic clay matrix. Some parts more competent than others. Some pisolites of G and S but these are to the top part of this section. contains large vugs,mud,100,mud,sediment_clastic,sediment,,"exotic_crystalline_igneous_rock, mud, halite_stone, coastal_zone_deposit","101, 100, 67, 42"
5582,592,2182299,29,40.6,K dominant zone containing highl weathered clasts of detrital iron ore. The core shows flattend and weathered clasts of martite/hematite and less frequently G. This section varies in colour from light pale yellow limonitic clays to dark red-brown.,ore,100,ore,ore,mineralisation,,"mud, ore, sandstone, iron_mudstone","101, 100, 60, 56"
5583,592,2182299,47,50.0,massive lacustrine clays varying in colour small quartz crystals found at around 49.3m,mud,100,mud,sediment_clastic,sediment,,mud,100
5584,592,2182299,50,63.0,clay with some small to medium weathered clasts of hematite and goethite. Some limonitic clays,mud,101,mud,sediment_clastic,sediment,,"mud, mud, halite_stone, migmatite","101, 101, 67, 67"
5585,592,2182299,63,67.2,med to v coarse goeth and goeth chert detrital frags in clay/limonitic matrix. Rare haem clay. Traces of martite rich frags.,mud,100,mud,sediment_clastic,sediment,,"mud, mud, iron_gravel","100, 67, 55"
5586,592,2182299,67,70.8,Similar sequence to above but with approx 20-30% clay by volume. Clay is pale to weakly limonitic and appears to have weathered out on occassion.,mud,100,mud,sediment_clastic,sediment,,"exotic_crystalline_igneous_rock, mud, melilite_bearing_rock, paper, mudstone, skarn","101, 100, 67, 67, 56, 50"
5587,592,2182299,70,74.9,Weakly vuggy clast supported goethite rich detrital frags with approx 5% limonitic clay.,mud,101,mud,sediment_clastic,sediment,,"mud, iron_gravel","101, 41"
5588,592,2182299,74,76.4,Haem/martite and lesser goeth coarse detrital frags with minor limonitic clay.,mud,101,mud,sediment_clastic,sediment,,"mud, migmatite, fault","101, 70, 55"
5589,592,2182299,76,77.2,Fine to coarse goeth gravels and frags and limonitic clay ,mud,101,mud,sediment_clastic,sediment,,"gravel, mud, fall, ","101, 101, 60, 0"
5590,592,2182299,77,80.15,Goeth and haem fine to coarse sub-angular to angular frags with minor zones of limonitic clay,mud,101,mud,sediment_clastic,sediment,,"mud, sand, mudstone, regolith, nodules","101, 71, 67, 62, 50"
5591,592,2182299,80,87.1,Goeth rich partially vuggy hardcap style in-situ ore with minor pale clay,mud,101,mud,sediment_clastic,sediment,,"ore, mud","101, 101"
5592,592,2182299,87,88.6,Pale clay after shale with limonitic clay and minor goethite.,mud,100,mud,sediment_clastic,sediment,,"mudstone, mud, iron_mud","101, 101, 80"
5593,592,2182299,88,97.9,Haem +/- martite rich ore with lesser goeth/lim. Weakly vuggy in part. Trace clays after shale,mudstone,101,mudstone,clastic,sedimentary_rock,,"ore, mudstone","101, 101"
5594,592,2182299,97,100.2,Mix of clay after weath shale and goethitic zones,mud,100,mud,sediment_clastic,sediment,,"mudstone, iron_mud","101, 67"
